dt_referencia;no_produto;no_tipo;vr_real;vr_dolar
1997-07-31;boi_gordo;boi;26.73;24.69
1997-07-31;algodao_8_dias;algodao;89.22;82.38
1997-07-31;soja_parana;soja;18.17;16.78
1997-08-01;soja_parana;soja;18.1;16.71
1997-08-01;boi_gordo;boi;26.7;24.65
1997-08-01;algodao_8_dias;algodao;88.64;81.84
1997-08-01;cafe_arabica;cafe;199.74;184.41
1997-08-04;boi_gordo;boi;26.74;24.69
1997-08-04;algodao_8_dias;algodao;88.49;81.7
1997-08-04;soja_parana;soja;18.23;16.83
1997-08-04;cafe_arabica;cafe;207.72;191.79
1997-08-05;boi_gordo;boi;26.64;24.58
1997-08-05;algodao_8_dias;algodao;88.32;81.47
1997-08-05;soja_parana;soja;18.16;16.75
1997-08-05;cafe_arabica;cafe;212.52;196.03
1997-08-06;boi_gordo;boi;26.65;24.58
1997-08-06;soja_parana;soja;18.15;16.74
1997-08-06;algodao_8_dias;algodao;87.26;80.48
1997-08-06;cafe_arabica;cafe;209.95;193.64
1997-08-07;cafe_arabica;cafe;217.1;200.24
1997-08-07;boi_gordo;boi;26.54;24.48
1997-08-07;algodao_8_dias;algodao;86.55;79.83
1997-08-07;soja_parana;soja;18.07;16.67
1997-08-08;soja_parana;soja;18.05;16.62
1997-08-08;boi_gordo;boi;26.55;24.46
1997-08-08;algodao_8_dias;algodao;86.6;79.77
1997-08-08;cafe_arabica;cafe;216.91;199.81
1997-08-11;soja_parana;soja;17.85;16.44
1997-08-11;boi_gordo;boi;26.51;24.42
1997-08-11;algodao_8_dias;algodao;86.38;79.58
1997-08-11;cafe_arabica;cafe;214.64;197.73
1997-08-12;soja_parana;soja;17.99;16.57
1997-08-12;algodao_8_dias;algodao;86.63;79.79
1997-08-12;cafe_arabica;cafe;209.43;192.89
1997-08-12;boi_gordo;boi;26.38;24.29
1997-08-13;algodao_8_dias;algodao;85.83;79.03
1997-08-13;boi_gordo;boi;26.27;24.19
1997-08-13;soja_parana;soja;18.0;16.57
1997-08-13;cafe_arabica;cafe;204.68;188.47
1997-08-14;boi_gordo;boi;26.18;24.11
1997-08-14;cafe_arabica;cafe;208.7;192.17
1997-08-14;soja_parana;soja;18.07;16.64
1997-08-14;algodao_8_dias;algodao;85.87;79.07
1997-08-15;cafe_arabica;cafe;204.64;188.23
1997-08-15;boi_gordo;boi;26.11;24.02
1997-08-15;algodao_8_dias;algodao;85.48;78.62
1997-08-15;soja_parana;soja;18.15;16.7
1997-08-18;algodao_8_dias;algodao;84.44;77.59
1997-08-18;cafe_arabica;cafe;205.12;188.48
1997-08-18;soja_parana;soja;18.17;16.69
1997-08-18;boi_gordo;boi;26.07;23.95
1997-08-19;cafe_arabica;cafe;211.52;194.16
1997-08-19;soja_parana;soja;18.25;16.75
1997-08-19;boi_gordo;boi;26.11;23.97
1997-08-19;algodao_8_dias;algodao;83.92;77.03
1997-08-20;boi_gordo;boi;26.27;24.13
1997-08-20;soja_parana;soja;18.24;16.76
1997-08-20;algodao_8_dias;algodao;83.61;76.8
1997-08-20;cafe_arabica;cafe;205.36;188.62
1997-08-21;algodao_8_dias;algodao;83.52;76.74
1997-08-21;cafe_arabica;cafe;209.22;192.22
1997-08-21;boi_gordo;boi;26.29;24.16
1997-08-22;algodao_8_dias;algodao;83.91;76.88
1997-08-22;boi_gordo;boi;26.33;24.13
1997-08-22;cafe_arabica;cafe;207.05;189.71
1997-08-22;soja_parana;soja;18.35;16.82
1997-08-25;cafe_arabica;cafe;207.15;189.8
1997-08-25;algodao_8_dias;algodao;84.09;77.05
1997-08-25;boi_gordo;boi;26.44;24.23
1997-08-25;soja_parana;soja;18.48;16.93
1997-08-26;algodao_8_dias;algodao;84.08;76.98
1997-08-26;soja_parana;soja;18.53;16.96
1997-08-26;boi_gordo;boi;26.46;24.22
1997-08-26;cafe_arabica;cafe;208.55;190.92
1997-08-27;algodao_8_dias;algodao;84.21;77.12
1997-08-27;cafe_arabica;cafe;212.68;194.76
1997-08-27;soja_parana;soja;18.64;17.07
1997-08-27;boi_gordo;boi;26.4;24.17
1997-08-28;algodao_8_dias;algodao;84.71;77.59
1997-08-28;soja_parana;soja;18.77;17.19
1997-08-28;cafe_arabica;cafe;214.01;196.02
1997-08-28;boi_gordo;boi;26.36;24.14
1997-08-29;algodao_8_dias;algodao;85.04;77.88
1997-08-29;cafe_arabica;cafe;220.3;201.74
1997-08-29;boi_gordo;boi;26.35;24.13
1997-08-29;soja_parana;soja;18.99;17.39
1997-09-01;cafe_arabica;cafe;221.28;202.68
1997-09-01;boi_gordo;boi;26.27;24.06
1997-09-01;soja_parana;soja;19.09;17.49
1997-09-01;algodao_8_dias;algodao;84.8;77.67
1997-09-02;cafe_arabica;cafe;227.33;208.16
1997-09-02;soja_parana;soja;19.21;17.59
1997-09-02;algodao_8_dias;algodao;84.95;77.79
1997-09-02;boi_gordo;boi;26.23;24.02
1997-09-03;cafe_arabica;cafe;235.33;215.41
1997-09-03;boi_gordo;boi;26.2;23.99
1997-09-03;algodao_8_dias;algodao;84.93;77.74
1997-09-03;soja_parana;soja;19.29;17.66
1997-09-04;algodao_8_dias;algodao;84.9;77.75
1997-09-04;boi_gordo;boi;26.09;23.89
1997-09-04;cafe_arabica;cafe;240.38;220.13
1997-09-04;soja_parana;soja;19.32;17.69
1997-09-05;boi_gordo;boi;25.78;23.62
1997-09-05;algodao_8_dias;algodao;84.67;77.59
1997-09-05;cafe_arabica;cafe;235.64;215.95
1997-09-05;soja_parana;soja;19.37;17.75
1997-09-08;boi_gordo;boi;25.77;23.62
1997-09-08;algodao_8_dias;algodao;84.89;77.8
1997-09-08;cafe_arabica;cafe;234.72;215.12
1997-09-08;soja_parana;soja;19.46;17.83
1997-09-09;cafe_arabica;cafe;231.2;211.92
1997-09-09;soja_parana;soja;19.54;17.91
1997-09-09;boi_gordo;boi;25.72;23.58
1997-09-09;algodao_8_dias;algodao;84.94;77.86
1997-09-10;soja_parana;soja;19.6;17.96
1997-09-10;algodao_8_dias;algodao;85.2;78.06
1997-09-10;boi_gordo;boi;25.72;23.57
1997-09-10;cafe_arabica;cafe;230.28;210.97
1997-09-11;boi_gordo;boi;25.76;23.6
1997-09-11;algodao_8_dias;algodao;85.64;78.45
1997-09-11;soja_parana;soja;19.61;17.97
1997-09-11;cafe_arabica;cafe;233.12;213.54
1997-09-12;soja_parana;soja;19.64;17.98
1997-09-12;boi_gordo;boi;25.74;23.57
1997-09-12;algodao_8_dias;algodao;85.5;78.29
1997-09-12;cafe_arabica;cafe;219.85;201.31
1997-09-15;soja_parana;soja;19.61;17.96
1997-09-15;algodao_8_dias;algodao;85.69;78.46
1997-09-15;boi_gordo;boi;25.83;23.65
1997-09-15;cafe_arabica;cafe;215.8;197.6
1997-09-16;algodao_8_dias;algodao;85.99;78.69
1997-09-16;cafe_arabica;cafe;211.41;193.48
1997-09-16;soja_parana;soja;19.5;17.85
1997-09-16;boi_gordo;boi;25.9;23.7
1997-09-17;soja_parana;soja;19.59;17.92
1997-09-17;algodao_8_dias;algodao;85.67;78.37
1997-09-17;boi_gordo;boi;25.9;23.69
1997-09-17;cafe_arabica;cafe;217.74;199.18
1997-09-18;boi_gordo;boi;25.92;23.7
1997-09-18;soja_parana;soja;19.63;17.94
1997-09-18;cafe_arabica;cafe;211.79;193.62
1997-09-18;algodao_8_dias;algodao;86.03;78.65
1997-09-19;cafe_arabica;cafe;217.31;198.61
1997-09-19;boi_gordo;boi;26.02;23.78
1997-09-19;algodao_8_dias;algodao;85.81;78.42
1997-09-19;soja_parana;soja;19.66;17.97
1997-09-22;algodao_8_dias;algodao;85.57;78.2
1997-09-22;cafe_arabica;cafe;213.67;195.26
1997-09-22;soja_parana;soja;19.62;17.93
1997-09-22;boi_gordo;boi;26.09;23.84
1997-09-23;soja_parana;soja;19.59;17.89
1997-09-23;cafe_arabica;cafe;212.34;193.94
1997-09-23;algodao_8_dias;algodao;85.47;78.06
1997-09-23;boi_gordo;boi;26.1;23.84
1997-09-24;algodao_8_dias;algodao;85.16;77.77
1997-09-24;boi_gordo;boi;26.14;23.87
1997-09-24;cafe_arabica;cafe;212.53;194.09
1997-09-24;soja_parana;soja;19.56;17.86
1997-09-25;boi_gordo;boi;26.2;23.92
1997-09-25;algodao_8_dias;algodao;85.07;77.66
1997-09-25;cafe_arabica;cafe;208.18;190.05
1997-09-25;soja_parana;soja;19.5;17.81
1997-09-26;soja_parana;soja;19.46;17.76
1997-09-26;boi_gordo;boi;26.26;23.97
1997-09-26;algodao_8_dias;algodao;85.18;77.75
1997-09-26;cafe_arabica;cafe;207.24;189.17
1997-09-29;soja_parana;soja;19.4;17.7
1997-09-29;boi_gordo;boi;26.39;24.08
1997-09-29;cafe_arabica;cafe;205.74;187.74
1997-09-29;algodao_8_dias;algodao;84.77;77.35
1997-09-30;boi_gordo;boi;26.39;24.08
1997-09-30;soja_parana;soja;19.36;17.66
1997-09-30;algodao_8_dias;algodao;84.81;77.37
1997-09-30;cafe_arabica;cafe;205.86;187.82
1997-10-01;boi_gordo;boi;26.36;24.04
1997-10-01;cafe_arabica;cafe;204.97;186.92
1997-10-01;soja_parana;soja;19.24;17.54
1997-10-01;algodao_8_dias;algodao;84.48;77.04
1997-10-02;cafe_arabica;cafe;202.78;184.9
1997-10-02;soja_parana;soja;19.16;17.47
1997-10-02;algodao_8_dias;algodao;84.3;76.87
1997-10-02;boi_gordo;boi;26.37;24.04
1997-10-03;soja_parana;soja;19.13;17.44
1997-10-03;cafe_arabica;cafe;204.12;186.09
1997-10-03;algodao_8_dias;algodao;84.26;76.82
1997-10-03;boi_gordo;boi;26.35;24.03
1997-10-06;cafe_arabica;cafe;211.27;192.57
1997-10-06;soja_parana;soja;18.97;17.29
1997-10-06;boi_gordo;boi;26.36;24.03
1997-10-06;algodao_8_dias;algodao;84.49;77.01
1997-10-07;boi_gordo;boi;26.38;24.03
1997-10-07;algodao_8_dias;algodao;84.5;77.0
1997-10-07;soja_parana;soja;18.86;17.18
1997-10-07;cafe_arabica;cafe;204.07;185.96
1997-10-08;boi_gordo;boi;26.42;24.07
1997-10-08;algodao_8_dias;algodao;84.44;76.95
1997-10-08;soja_parana;soja;18.72;17.06
1997-10-08;cafe_arabica;cafe;207.74;189.3
1997-10-09;cafe_arabica;cafe;205.72;187.38
1997-10-09;boi_gordo;boi;26.51;24.15
1997-10-09;soja_parana;soja;18.62;16.96
1997-10-09;algodao_8_dias;algodao;84.4;76.87
1997-10-10;cafe_arabica;cafe;208.21;189.58
1997-10-10;algodao_8_dias;algodao;84.25;76.71
1997-10-10;boi_gordo;boi;26.6;24.22
1997-10-10;soja_parana;soja;18.65;16.98
1997-10-13;boi_gordo;boi;26.74;24.35
1997-10-13;algodao_8_dias;algodao;84.16;76.64
1997-10-13;soja_parana;soja;18.71;17.03
1997-10-13;cafe_arabica;cafe;207.95;189.37
1997-10-14;cafe_arabica;cafe;208.59;189.9
1997-10-14;boi_gordo;boi;26.89;24.48
1997-10-14;algodao_8_dias;algodao;84.0;76.47
1997-10-14;soja_parana;soja;18.75;17.07
1997-10-15;algodao_8_dias;algodao;83.48;75.95
1997-10-15;soja_parana;soja;18.8;17.11
1997-10-15;cafe_arabica;cafe;210.38;191.41
1997-10-15;boi_gordo;boi;27.07;24.63
1997-10-16;cafe_arabica;cafe;205.45;186.89
1997-10-16;algodao_8_dias;algodao;83.71;76.15
1997-10-16;boi_gordo;boi;27.25;24.79
1997-10-16;soja_parana;soja;18.76;17.07
1997-10-17;boi_gordo;boi;27.44;24.96
1997-10-17;soja_parana;soja;18.73;17.04
1997-10-17;algodao_8_dias;algodao;83.7;76.13
1997-10-17;cafe_arabica;cafe;199.83;181.76
1997-10-20;boi_gordo;boi;27.64;25.14
1997-10-20;algodao_8_dias;algodao;83.65;76.06
1997-10-20;cafe_arabica;cafe;199.86;181.73
1997-10-20;soja_parana;soja;18.74;17.04
1997-10-21;soja_parana;soja;18.84;17.13
1997-10-21;boi_gordo;boi;27.85;25.32
1997-10-21;algodao_8_dias;algodao;83.68;76.09
1997-10-21;cafe_arabica;cafe;199.78;181.65
1997-10-22;boi_gordo;boi;27.88;25.33
1997-10-22;algodao_8_dias;algodao;83.4;75.78
1997-10-22;soja_parana;soja;18.91;17.18
1997-10-22;cafe_arabica;cafe;200.3;181.99
1997-10-23;algodao_8_dias;algodao;83.05;75.47
1997-10-23;boi_gordo;boi;27.91;25.36
1997-10-23;cafe_arabica;cafe;198.57;180.44
1997-10-23;soja_parana;soja;19.04;17.3
1997-10-24;cafe_arabica;cafe;197.88;179.74
1997-10-24;boi_gordo;boi;27.92;25.36
1997-10-24;algodao_8_dias;algodao;82.95;75.35
1997-10-24;soja_parana;soja;19.16;17.41
1997-10-27;algodao_8_dias;algodao;82.96;75.11
1997-10-27;boi_gordo;boi;27.93;25.29
1997-10-27;cafe_arabica;cafe;198.16;179.41
1997-10-27;soja_parana;soja;19.21;17.39
1997-10-28;algodao_8_dias;algodao;82.57;75.0
1997-10-28;cafe_arabica;cafe;196.08;178.1
1997-10-28;soja_parana;soja;19.27;17.5
1997-10-28;boi_gordo;boi;27.87;25.32
1997-10-29;boi_gordo;boi;27.79;25.22
1997-10-29;cafe_arabica;cafe;197.75;179.46
1997-10-29;soja_parana;soja;19.29;17.51
1997-10-29;algodao_8_dias;algodao;82.49;74.86
1997-10-30;cafe_arabica;cafe;196.98;178.04
1997-10-30;boi_gordo;boi;27.79;25.12
1997-10-30;algodao_8_dias;algodao;82.39;74.47
1997-10-30;soja_parana;soja;19.32;17.46
1997-10-31;algodao_8_dias;algodao;82.01;74.37
1997-10-31;cafe_arabica;cafe;195.09;176.92
1997-10-31;boi_gordo;boi;27.71;25.13
1997-10-31;soja_parana;soja;19.33;17.53
1997-11-03;algodao_8_dias;algodao;82.05;74.42
1997-11-03;cafe_arabica;cafe;190.96;173.19
1997-11-03;soja_parana;soja;19.4;17.6
1997-11-03;boi_gordo;boi;27.39;24.84
1997-11-04;soja_parana;soja;19.49;17.66
1997-11-04;algodao_8_dias;algodao;82.06;74.36
1997-11-04;boi_gordo;boi;27.42;24.85
1997-11-04;cafe_arabica;cafe;189.46;171.67
1997-11-05;boi_gordo;boi;27.39;24.82
1997-11-05;cafe_arabica;cafe;193.45;175.29
1997-11-05;soja_parana;soja;19.52;17.69
1997-11-05;algodao_8_dias;algodao;81.63;73.97
1997-11-06;algodao_8_dias;algodao;81.5;73.62
1997-11-06;cafe_arabica;cafe;189.87;171.5
1997-11-06;soja_parana;soja;19.62;17.73
1997-11-06;boi_gordo;boi;27.07;24.45
1997-11-07;cafe_arabica;cafe;195.22;176.43
1997-11-07;algodao_8_dias;algodao;81.34;73.51
1997-11-07;soja_parana;soja;19.67;17.78
1997-11-07;boi_gordo;boi;27.08;24.47
1997-11-10;boi_gordo;boi;27.0;24.43
1997-11-10;cafe_arabica;cafe;199.18;180.19
1997-11-10;algodao_8_dias;algodao;80.7;73.01
1997-11-10;soja_parana;soja;19.9;18.0
1997-11-11;soja_parana;soja;19.95;18.06
1997-11-11;algodao_8_dias;algodao;80.41;72.79
1997-11-11;cafe_arabica;cafe;198.75;179.91
1997-11-11;boi_gordo;boi;26.97;24.41
1997-11-12;soja_parana;soja;20.01;18.09
1997-11-12;boi_gordo;boi;26.83;24.25
1997-11-12;cafe_arabica;cafe;201.4;182.08
1997-11-12;algodao_8_dias;algodao;80.25;72.55
1997-11-13;boi_gordo;boi;26.83;24.22
1997-11-13;algodao_8_dias;algodao;79.76;72.0
1997-11-13;cafe_arabica;cafe;203.85;184.01
1997-11-13;soja_parana;soja;20.12;18.16
1997-11-14;soja_parana;soja;20.21;18.26
1997-11-14;boi_gordo;boi;26.79;24.2
1997-11-14;algodao_8_dias;algodao;79.78;72.07
1997-11-14;cafe_arabica;cafe;204.81;185.01
1997-11-17;boi_gordo;boi;26.56;24.02
1997-11-17;algodao_8_dias;algodao;80.2;72.55
1997-11-17;soja_parana;soja;20.28;18.34
1997-11-17;cafe_arabica;cafe;204.32;184.82
1997-11-18;soja_parana;soja;20.44;18.49
1997-11-18;algodao_8_dias;algodao;80.11;72.45
1997-11-18;boi_gordo;boi;26.41;23.88
1997-11-18;cafe_arabica;cafe;205.46;185.82
1997-11-19;boi_gordo;boi;26.37;23.8
1997-11-19;algodao_8_dias;algodao;80.08;72.28
1997-11-19;cafe_arabica;cafe;209.35;188.96
1997-11-19;soja_parana;soja;20.49;18.5
1997-11-20;cafe_arabica;cafe;204.78;184.49
1997-11-20;boi_gordo;boi;26.42;23.8
1997-11-20;soja_parana;soja;20.55;18.51
1997-11-20;algodao_8_dias;algodao;80.04;72.11
1997-11-21;algodao_8_dias;algodao;80.18;72.27
1997-11-21;cafe_arabica;cafe;205.04;184.8
1997-11-21;soja_parana;soja;20.64;18.61
1997-11-21;boi_gordo;boi;26.53;23.91
1997-11-24;boi_gordo;boi;26.55;23.95
1997-11-24;soja_parana;soja;20.71;18.68
1997-11-24;cafe_arabica;cafe;203.97;183.99
1997-11-24;algodao_8_dias;algodao;80.09;72.24
1997-11-25;soja_parana;soja;20.74;18.68
1997-11-25;boi_gordo;boi;26.7;24.06
1997-11-25;cafe_arabica;cafe;205.77;185.4
1997-11-25;algodao_8_dias;algodao;80.67;72.68
1997-11-26;cafe_arabica;cafe;207.5;186.89
1997-11-26;soja_parana;soja;20.87;18.79
1997-11-26;algodao_8_dias;algodao;80.83;72.8
1997-11-26;boi_gordo;boi;26.7;24.05
1997-11-27;soja_parana;soja;20.84;18.81
1997-11-27;boi_gordo;boi;26.78;24.17
1997-11-27;cafe_arabica;cafe;207.69;187.45
1997-11-27;algodao_8_dias;algodao;80.88;73.0
1997-11-28;algodao_8_dias;algodao;80.66;72.72
1997-11-28;soja_parana;soja;20.86;18.81
1997-11-28;cafe_arabica;cafe;208.06;187.57
1997-11-28;boi_gordo;boi;26.8;24.17
1997-12-01;cafe_arabica;cafe;215.71;194.49
1997-12-01;boi_gordo;boi;26.99;24.34
1997-12-01;algodao_8_dias;algodao;80.5;72.58
1997-12-01;soja_parana;soja;20.85;18.8
1997-12-02;soja_parana;soja;20.87;18.82
1997-12-02;boi_gordo;boi;27.09;24.43
1997-12-02;cafe_arabica;cafe;220.82;199.11
1997-12-02;algodao_8_dias;algodao;80.3;72.41
1997-12-03;cafe_arabica;cafe;222.12;200.09
1997-12-03;algodao_8_dias;algodao;80.15;72.2
1997-12-03;boi_gordo;boi;27.26;24.56
1997-12-03;soja_parana;soja;20.68;18.63
1997-12-04;cafe_arabica;cafe;223.59;201.41
1997-12-04;algodao_8_dias;algodao;80.07;72.13
1997-12-04;soja_parana;soja;20.63;18.58
1997-12-04;boi_gordo;boi;27.44;24.72
1997-12-05;cafe_arabica;cafe;227.59;205.0
1997-12-05;algodao_8_dias;algodao;80.07;72.12
1997-12-05;boi_gordo;boi;27.46;24.73
1997-12-05;soja_parana;soja;20.56;18.52
1997-12-08;algodao_8_dias;algodao;80.05;72.01
1997-12-08;cafe_arabica;cafe;228.61;205.66
1997-12-08;boi_gordo;boi;27.42;24.67
1997-12-08;soja_parana;soja;20.59;18.52
1997-12-09;cafe_arabica;cafe;239.89;215.81
1997-12-09;soja_parana;soja;20.61;18.55
1997-12-09;boi_gordo;boi;27.4;24.65
1997-12-09;algodao_8_dias;algodao;79.86;71.84
1997-12-10;boi_gordo;boi;27.35;24.55
1997-12-10;algodao_8_dias;algodao;79.88;71.71
1997-12-10;soja_parana;soja;20.6;18.49
1997-12-10;cafe_arabica;cafe;247.53;222.2
1997-12-11;boi_gordo;boi;27.34;24.52
1997-12-11;soja_parana;soja;20.4;18.3
1997-12-11;algodao_8_dias;algodao;79.77;71.54
1997-12-11;cafe_arabica;cafe;245.91;220.53
1997-12-12;boi_gordo;boi;27.33;24.48
1997-12-12;algodao_8_dias;algodao;79.84;71.51
1997-12-12;cafe_arabica;cafe;244.97;219.41
1997-12-12;soja_parana;soja;20.2;18.09
1997-12-15;algodao_8_dias;algodao;79.88;71.8
1997-12-15;boi_gordo;boi;27.28;24.52
1997-12-15;cafe_arabica;cafe;249.01;223.81
1997-12-15;soja_parana;soja;19.99;17.96
1997-12-16;soja_parana;soja;19.85;17.83
1997-12-16;boi_gordo;boi;27.25;24.47
1997-12-16;algodao_8_dias;algodao;79.69;71.56
1997-12-16;cafe_arabica;cafe;232.7;208.96
1997-12-17;boi_gordo;boi;27.11;24.34
1997-12-17;soja_parana;soja;19.69;17.68
1997-12-17;algodao_8_dias;algodao;79.8;71.65
1997-12-17;cafe_arabica;cafe;224.82;201.87
1997-12-18;boi_gordo;boi;27.07;24.31
1997-12-18;soja_parana;soja;19.52;17.53
1997-12-18;cafe_arabica;cafe;226.06;202.98
1997-12-18;algodao_8_dias;algodao;79.77;71.63
1997-12-19;cafe_arabica;cafe;221.52;198.87
1997-12-19;soja_parana;soja;19.38;17.4
1997-12-19;algodao_8_dias;algodao;79.61;71.47
1997-12-19;boi_gordo;boi;27.08;24.31
1997-12-22;cafe_arabica;cafe;217.19;194.86
1997-12-22;boi_gordo;boi;27.07;24.28
1997-12-22;soja_parana;soja;19.2;17.22
1997-12-22;algodao_8_dias;algodao;79.75;71.55
1997-12-23;boi_gordo;boi;27.06;24.28
1997-12-23;soja_parana;soja;19.13;17.17
1997-12-23;algodao_8_dias;algodao;79.95;71.74
1997-12-23;cafe_arabica;cafe;222.41;199.56
1997-12-26;boi_gordo;boi;27.11;24.31
1997-12-26;soja_parana;soja;19.08;17.11
1997-12-26;algodao_8_dias;algodao;79.76;71.55
1997-12-26;cafe_arabica;cafe;221.09;198.33
1997-12-29;cafe_arabica;cafe;225.11;201.96
1997-12-29;soja_parana;soja;18.89;16.95
1997-12-29;boi_gordo;boi;27.12;24.33
1997-12-29;algodao_8_dias;algodao;79.78;71.58
1997-12-30;soja_parana;soja;18.76;16.8
1997-12-30;boi_gordo;boi;27.15;24.33
1997-12-30;algodao_8_dias;algodao;80.05;71.72
1997-12-30;cafe_arabica;cafe;225.8;202.31
1998-01-02;algodao_8_dias;algodao;80.24;71.89
1998-01-02;soja_parana;soja;18.75;16.8
1998-01-02;boi_gordo;boi;27.19;24.36
1998-01-02;cafe_arabica;cafe;226.14;202.61
1998-01-05;boi_gordo;boi;27.24;24.41
1998-01-05;algodao_8_dias;algodao;80.22;71.88
1998-01-05;soja_parana;soja;18.67;16.73
1998-01-05;cafe_arabica;cafe;230.0;206.09
1998-01-06;boi_gordo;boi;27.2;24.37
1998-01-06;algodao_8_dias;algodao;80.54;72.16
1998-01-06;cafe_arabica;cafe;226.2;202.67
1998-01-06;soja_parana;soja;18.55;16.62
1998-01-07;algodao_8_dias;algodao;81.04;72.54
1998-01-07;cafe_arabica;cafe;230.03;205.92
1998-01-07;soja_parana;soja;18.45;16.52
1998-01-07;boi_gordo;boi;27.16;24.32
1998-01-08;boi_gordo;boi;27.14;24.24
1998-01-08;algodao_8_dias;algodao;81.31;72.62
1998-01-08;cafe_arabica;cafe;237.43;212.06
1998-01-08;soja_parana;soja;18.2;16.25
1998-01-09;boi_gordo;boi;27.05;24.2
1998-01-09;soja_parana;soja;18.07;16.17
1998-01-09;cafe_arabica;cafe;238.48;213.37
1998-01-09;algodao_8_dias;algodao;81.48;72.9
1998-01-12;soja_parana;soja;17.86;15.96
1998-01-12;cafe_arabica;cafe;238.58;213.24
1998-01-12;boi_gordo;boi;26.97;24.12
1998-01-12;algodao_8_dias;algodao;81.65;72.98
1998-01-13;soja_parana;soja;17.44;15.6
1998-01-13;cafe_arabica;cafe;247.7;221.53
1998-01-13;algodao_8_dias;algodao;81.86;73.21
1998-01-13;boi_gordo;boi;26.84;24.01
1998-01-14;cafe_arabica;cafe;249.61;222.81
1998-01-14;boi_gordo;boi;26.57;23.72
1998-01-14;algodao_8_dias;algodao;81.96;73.16
1998-01-14;soja_parana;soja;17.33;15.47
1998-01-15;soja_parana;soja;17.02;15.18
1998-01-15;cafe_arabica;cafe;250.63;223.57
1998-01-15;boi_gordo;boi;26.52;23.66
1998-01-15;algodao_8_dias;algodao;82.11;73.25
1998-01-16;soja_parana;soja;16.75;14.94
1998-01-16;cafe_arabica;cafe;246.19;219.62
1998-01-16;algodao_8_dias;algodao;82.48;73.58
1998-01-16;boi_gordo;boi;26.44;23.58
1998-01-19;algodao_8_dias;algodao;82.78;73.96
1998-01-19;cafe_arabica;cafe;244.52;218.48
1998-01-19;boi_gordo;boi;26.42;23.61
1998-01-19;soja_parana;soja;16.55;14.79
1998-01-20;boi_gordo;boi;26.33;23.51
1998-01-20;cafe_arabica;cafe;251.71;224.73
1998-01-20;soja_parana;soja;16.41;14.65
1998-01-20;algodao_8_dias;algodao;82.8;73.92
1998-01-21;cafe_arabica;cafe;252.1;225.05
1998-01-21;boi_gordo;boi;26.25;23.43
1998-01-21;soja_parana;soja;16.33;14.57
1998-01-21;algodao_8_dias;algodao;82.8;73.92
1998-01-22;boi_gordo;boi;26.22;23.4
1998-01-22;algodao_8_dias;algodao;82.84;73.96
1998-01-22;cafe_arabica;cafe;248.69;222.02
1998-01-22;soja_parana;soja;16.25;14.51
1998-01-23;algodao_8_dias;algodao;82.82;73.87
1998-01-23;boi_gordo;boi;26.16;23.33
1998-01-23;soja_parana;soja;16.3;14.54
1998-01-23;cafe_arabica;cafe;248.64;221.78
1998-01-26;cafe_arabica;cafe;247.77;221.0
1998-01-26;algodao_8_dias;algodao;82.67;73.74
1998-01-26;soja_parana;soja;16.32;14.56
1998-01-26;boi_gordo;boi;26.03;23.22
1998-01-27;algodao_8_dias;algodao;82.36;73.4
1998-01-27;soja_parana;soja;16.33;14.55
1998-01-27;cafe_arabica;cafe;240.28;214.13
1998-01-27;boi_gordo;boi;26.04;23.2
1998-01-28;soja_parana;soja;16.31;14.53
1998-01-28;cafe_arabica;cafe;245.65;218.86
1998-01-28;algodao_8_dias;algodao;82.33;73.35
1998-01-28;boi_gordo;boi;26.04;23.2
1998-01-29;algodao_8_dias;algodao;82.3;73.28
1998-01-29;boi_gordo;boi;26.05;23.2
1998-01-29;cafe_arabica;cafe;248.16;220.96
1998-01-29;soja_parana;soja;16.18;14.4
1998-01-30;soja_parana;soja;16.13;14.36
1998-01-30;algodao_8_dias;algodao;82.21;73.2
1998-01-30;boi_gordo;boi;26.11;23.25
1998-01-30;cafe_arabica;cafe;247.0;219.92
1998-02-02;boi_gordo;boi;26.14;23.27
1998-02-02;cafe_arabica;cafe;248.87;221.59
1998-02-02;soja_parana;soja;16.12;14.35
1998-02-02;algodao_8_dias;algodao;82.21;73.2
1998-02-03;cafe_arabica;cafe;247.66;220.32
1998-02-03;soja_parana;soja;16.18;14.4
1998-02-03;boi_gordo;boi;26.22;23.33
1998-02-03;algodao_8_dias;algodao;82.04;72.98
1998-02-04;cafe_arabica;cafe;248.22;220.81
1998-02-04;algodao_8_dias;algodao;81.53;72.53
1998-02-04;boi_gordo;boi;26.22;23.32
1998-02-04;soja_parana;soja;16.19;14.41
1998-02-05;algodao_8_dias;algodao;81.02;72.08
1998-02-05;cafe_arabica;cafe;247.91;220.54
1998-02-05;soja_parana;soja;16.29;14.49
1998-02-05;boi_gordo;boi;26.31;23.4
1998-02-06;algodao_8_dias;algodao;80.74;71.76
1998-02-06;soja_parana;soja;16.34;14.52
1998-02-06;cafe_arabica;cafe;245.0;217.76
1998-02-06;boi_gordo;boi;26.36;23.43
1998-02-09;cafe_arabica;cafe;238.36;211.86
1998-02-09;boi_gordo;boi;26.38;23.45
1998-02-09;algodao_8_dias;algodao;80.11;71.2
1998-02-09;soja_parana;soja;16.26;14.46
1998-02-10;cafe_arabica;cafe;233.66;207.5
1998-02-10;boi_gordo;boi;26.38;23.43
1998-02-10;algodao_8_dias;algodao;79.65;70.73
